"TimeUTC","timestampInMs","requestPath","requestMethod","responseStatusCode","requestId","requestUserAgent","level","environment","branch","vercelCache","type","function","host","deploymentDomain","deploymentId","lambdaDurationInMs","lambdaRegion","lambdaMaxMemoryUsed","lambdaMemorySize","message","projectId","projectName"
"2023-10-30 00:56:15",1698627375000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/","GET",401,"rzrp4-1698627375366-5a03d6aa8cd5","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","warning","preview","preview","MISS","request","/","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:54:49",1698627289000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/favicon.ico","GET",200,"mtqjm-1698627289112-75738042d14e","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","preview","MISS","request","/favicon.ico","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:54:48",1698627288000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/favicon.ico","GET",200,"jfwpx-1698627288324-0829bcbd7e3b","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","preview","MISS","request","/favicon.ico","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:54:47",1698627287000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/","GET",200,"jljqb-1698627287780-df5e5135d3b3","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","preview","MISS","request","/","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:54:47",1698627287000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/","GET",200,"45z7l-1698627287778-6fcafa57dd88","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","preview","MISS","request","/","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:54:47",1698627287000,"stoneydsp-pf8gqjffd-stoneydsp.vercel.app/","GET",200,"l4wpw-1698627287906-5701c5a29b5e","['Vercelbot/0.1 (favicon; +https://vercel.com)']","info","preview","preview","MISS","request","/","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","stoneydsp-pf8gqjffd-stoneydsp.vercel.app","dpl_2fUv8Y2Cq37WL88XZvzWJyDp7kZq",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:53:01",1698627181000,"www.stoneydsp.com/api/webhooks/","GET",308,"bh959-1698627181042-9747d5d76e4e","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","preview","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:52:44",1698627164000,"www.stoneydsp.com/api/webhooks/","GET",308,"ngjbw-1698627164433-dbf260938c26","['Stripe/1.0 (+https://stripe.com/docs/webhooks)']","info","production","preview","MISS","request","/api/webhooks/","www.stoneydsp.com","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:39:32",1698626372000,"stoneydsp-4mzr9rha2-stoneydsp.vercel.app/favicon.ico","GET",200,"k2rxq-1698626371419-17aec6ddd585","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","preview","PRERENDER","request","/favicon.ico","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:39:27",1698626367658,"stoneydsp-4mzr9rha2-stoneydsp.vercel.app/","GET",200,"sfo1::lhr1::8cvxh-1698626366273-86b1ab4f6671","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","preview","-","lambda","/","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",389.61,"lhr1",96,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:39:26",1698626366360,"stoneydsp-4mzr9rha2-stoneydsp.vercel.app/","GET",-10,"8cvxh-1698626366273-86b1ab4f6671","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","preview","-","edge-middleware","/middleware","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",-1,"-",-1,-1,"Bot 146.190.112.247 crawling from Santa Clara, CA, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:39:26",1698626366301,"stoneydsp-4mzr9rha2-stoneydsp.vercel.app/","GET",200,"sfo1::8cvxh-1698626366273-86b1ab4f6671","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","info","preview","preview","-","edge-middleware","/middleware","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:39:25",1698626365000,"stoneydsp-4mzr9rha2-stoneydsp.vercel.app/","GET",401,"bxfgx-1698626365627-381dbe2b767e","['Vercelbot/0.1 (screenshot; +https://vercel.com)']","warning","preview","preview","MISS","request","/","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:32:39",1698625959000,"www.stoneydsp.com/_vercel/insights/view","POST",202,"nnmjh-1698625959066-c90fc7fe9dbf","['Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.88 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)']","info","production","preview","MISS","request","/v1/view","www.stoneydsp.com","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",0,"-",-1,0,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:32:37",1698625957021,"www.stoneydsp.com/","GET",200,"iad1::lhr1::dnh27-1698625955391-3627b875abe0","['Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.117 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)']","info","production","preview","-","lambda","/","www.stoneydsp.com","www.stoneydsp.com","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",376.46,"lhr1",95,1024,"-","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:32:35",1698625955658,"www.stoneydsp.com/","GET",-10,"dnh27-1698625955391-3627b875abe0","['Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.117 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)']","info","production","preview","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",-1,"-",-1,-1,"Bot 66.249.66.76 crawling from Nowhere, Somewhere, US","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
"2023-10-30 00:32:35",1698625955634,"www.stoneydsp.com/","GET",200,"iad1::dnh27-1698625955391-3627b875abe0","['Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/118.0.5993.117 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)']","info","production","preview","-","edge-middleware","/middleware","www.stoneydsp.com","stoneydsp-4mzr9rha2-stoneydsp.vercel.app","dpl_2sdrvX2e7hC8eagRuh2aoMceF7mH",-1,"-",-1,-1,"[GET] [middleware: ""middleware""] / status=200","prj_c4QLBbN43ABTBlVNLK9fc1Zg6Qfu",""
